Case ID,Activity,Complete Timestamp
Case4321,Resolve ticket,2010-10-08T14:14:23.000+03:00
Case4321,Closed,2010-11-20T16:10:36.000+02:00
Case4322,Assign seriousness,2011-08-03T08:04:37.000+03:00
Case4322,Assign seriousness,2011-08-03T08:35:58.000+03:00
Case4322,Take in charge ticket,2011-08-03T09:41:16.000+03:00
Case4322,Resolve ticket,2011-08-03T10:01:00.000+03:00
Case4322,Closed,2011-09-03T08:10:20.000+03:00
Case4323,Assign seriousness,2011-09-26T14:57:23.000+03:00
Case4323,Take in charge ticket,2011-09-30T07:42:17.000+03:00
Case4323,Wait,2011-10-06T13:32:24.000+03:00
Case4323,Resolve ticket,2011-10-11T10:08:18.000+03:00
Case4323,Closed,2011-11-01T13:30:07.000+02:00
Case4324,Assign seriousness,2013-02-01T08:25:36.000+02:00
Case4324,Take in charge ticket,2013-03-11T08:50:30.000+02:00
Case4324,Resolve ticket,2013-03-11T09:59:42.000+02:00
Case4324,Closed,2013-03-26T09:59:59.000+02:00
Case4325,Assign seriousness,2013-07-10T10:59:08.000+03:00
Case4325,Take in charge ticket,2013-07-29T07:58:37.000+03:00
Case4325,Resolve ticket,2013-08-01T15:31:25.000+03:00
Case4325,Closed,2013-08-16T15:31:43.000+03:00
Case4326,Assign seriousness,2012-09-03T15:52:09.000+03:00
Case4326,Take in charge ticket,2012-09-06T07:19:03.000+03:00
Case4326,Wait,2012-09-06T14:56:16.000+03:00
Case4326,Resolve ticket,2012-10-12T09:16:02.000+03:00
Case4326,Closed,2012-10-27T09:16:12.000+03:00
Case4327,Assign seriousness,2010-04-21T15:42:16.000+03:00
Case4327,Take in charge ticket,2010-04-22T09:24:30.000+03:00
Case4327,Wait,2010-04-23T07:22:48.000+03:00
Case4327,Take in charge ticket,2010-04-28T10:17:11.000+03:00
Case4327,Wait,2010-04-28T11:04:00.000+03:00
Case4327,Take in charge ticket,2010-05-11T10:01:21.000+03:00
Case4327,Resolve ticket,2010-05-11T10:01:26.000+03:00
Case4327,Closed,2010-05-26T10:01:40.000+03:00
Case4328,Assign seriousness,2012-07-20T15:36:36.000+03:00
Case4328,Take in charge ticket,2012-07-24T07:13:51.000+03:00
Case4328,Resolve ticket,2012-07-26T13:23:24.000+03:00
Case4328,Closed,2012-09-02T15:40:50.000+03:00
Case4329,Assign seriousness,2010-04-02T07:21:01.000+03:00
Case4329,Assign seriousness,2010-04-02T07:26:37.000+03:00
Case4329,Take in charge ticket,2010-05-04T08:33:59.000+03:00
Case4329,Resolve ticket,2010-05-04T08:57:35.000+03:00
Case4329,Resolve ticket,2010-05-04T08:57:50.000+03:00
Case4329,Resolve ticket,2010-05-04T08:57:54.000+03:00
Case4329,Closed,2010-05-19T08:58:23.000+03:00
Case4330,Assign seriousness,2011-04-14T15:43:26.000+03:00
Case4330,Take in charge ticket,2011-04-26T08:16:40.000+03:00
Case4330,Wait,2011-04-26T13:36:40.000+03:00
Case4330,Resolve ticket,2011-05-19T13:14:01.000+03:00
Case4330,Closed,2011-06-03T13:14:12.000+03:00
Case4331,Assign seriousness,2010-09-30T09:14:54.000+03:00
Case4331,Take in charge ticket,2010-09-30T13:37:01.000+03:00
Case4331,Resolve ticket,2010-09-30T13:37:24.000+03:00
Case4331,Closed,2010-11-13T10:20:35.000+02:00
Case4332,Assign seriousness,2013-07-02T14:36:01.000+03:00
Case4332,Take in charge ticket,2013-07-18T12:40:43.000+03:00
Case4332,Resolve ticket,2013-07-18T14:29:31.000+03:00
Case4332,Closed,2013-08-02T14:29:48.000+03:00
Case4333,Assign seriousness,2011-02-01T08:38:05.000+02:00
Case4333,Take in charge ticket,2011-02-01T08:38:23.000+02:00
Case4333,Resolve ticket,2011-02-01T11:30:31.000+02:00
Case4333,Closed,2011-03-05T08:40:50.000+02:00
Case4334,Assign seriousness,2012-03-15T13:24:42.000+02:00
Case4334,Take in charge ticket,2012-03-16T08:13:04.000+02:00
Case4334,Resolve ticket,2012-04-06T13:09:45.000+03:00
Case4334,Closed,2012-04-21T13:10:04.000+03:00
Case4335,Assign seriousness,2012-01-25T08:22:50.000+02:00
Case4335,Take in charge ticket,2012-01-25T08:23:06.000+02:00
Case4335,Resolve ticket,2012-01-25T11:18:13.000+02:00
Case4335,Closed,2012-03-23T08:30:38.000+02:00
Case4336,Assign seriousness,2010-03-19T14:50:02.000+02:00
Case4336,Take in charge ticket,2010-03-25T11:05:13.000+02:00
Case4336,Wait,2010-03-26T14:22:38.000+02:00
Case4336,Take in charge ticket,2010-04-29T08:37:40.000+03:00
Case4336,Resolve ticket,2010-04-29T08:37:51.000+03:00
Case4336,Closed,2010-05-14T08:38:13.000+03:00
Case4337,Assign seriousness,2013-10-28T08:40:10.000+02:00
Case4337,Take in charge ticket,2013-10-28T09:40:12.000+02:00
Case4337,Wait,2013-10-29T08:26:53.000+02:00
Case4337,Resolve ticket,2013-11-22T17:31:39.000+02:00
Case4337,Closed,2013-12-07T17:31:56.000+02:00
Case4338,Assign seriousness,2012-12-20T16:25:01.000+02:00
Case4338,Take in charge ticket,2013-01-03T10:27:59.000+02:00
Case4338,Wait,2013-01-04T15:11:25.000+02:00
Case4338,Take in charge ticket,2013-01-04T15:21:50.000+02:00
Case4338,Wait,2013-01-07T11:12:35.000+02:00
Case4338,Resolve ticket,2013-01-21T08:14:36.000+02:00
Case4338,Closed,2013-02-05T08:14:54.000+02:00
Case4339,Assign seriousness,2010-07-22T15:27:31.000+03:00
Case4339,Assign seriousness,2010-07-26T08:13:14.000+03:00
Case4339,Take in charge ticket,2010-07-28T10:48:47.000+03:00
Case4339,Resolve ticket,2010-07-28T10:49:16.000+03:00
Case4339,Closed,2010-09-04T15:30:30.000+03:00
Case4340,Assign seriousness,2012-01-13T13:19:41.000+02:00
Case4340,Take in charge ticket,2012-01-13T13:21:36.000+02:00
Case4340,Resolve ticket,2012-01-13T13:30:55.000+02:00
Case4340,Closed,2012-02-17T13:21:42.000+02:00
Case4341,Assign seriousness,2011-09-01T13:53:36.000+03:00
Case4341,Take in charge ticket,2011-09-05T09:52:38.000+03:00
Case4341,Resolve ticket,2011-09-29T16:06:37.000+03:00
Case4341,Closed,2011-10-14T16:06:55.000+03:00
Case4342,Assign seriousness,2010-06-29T12:42:13.000+03:00
Case4342,Take in charge ticket,2010-07-29T12:35:09.000+03:00
Case4342,Resolve ticket,2010-07-29T13:07:48.000+03:00
Case4342,Closed,2010-08-13T13:07:57.000+03:00
Case4343,Assign seriousness,2012-01-10T11:06:29.000+02:00
Case4343,Take in charge ticket,2012-01-10T11:06:39.000+02:00
Case4343,Resolve ticket,2012-01-10T11:44:15.000+02:00
Case4343,Closed,2012-02-16T11:10:36.000+02:00
Case4344,Assign seriousness,2012-02-10T14:47:22.000+02:00
Case4344,Take in charge ticket,2012-02-10T14:47:30.000+02:00
Case4344,Resolve ticket,2012-02-10T15:24:24.000+02:00
Case4344,Closed,2012-03-14T14:50:16.000+02:00
Case4345,Assign seriousness,2010-05-17T10:00:48.000+03:00
Case4345,Take in charge ticket,2010-05-17T13:07:05.000+03:00
Case4345,Resolve ticket,2010-05-17T13:18:24.000+03:00
Case4345,Closed,2010-06-18T10:10:19.000+03:00
Case4346,Assign seriousness,2011-02-18T10:02:32.000+02:00
Case4346,Take in charge ticket,2011-02-18T10:25:52.000+02:00
Case4346,Resolve ticket,2011-02-18T10:31:02.000+02:00
Case4346,Closed,2011-04-03T09:10:50.000+03:00
Case4347,Assign seriousness,2011-10-10T08:45:13.000+03:00
Case4347,Take in charge ticket,2011-10-13T07:15:48.000+03:00
Case4347,Resolve ticket,2011-10-14T15:06:01.000+03:00
Case4347,Closed,2011-12-08T09:50:57.000+02:00
Case4348,Assign seriousness,2013-08-06T13:07:36.000+03:00
Case4348,Take in charge ticket,2013-08-21T08:59:16.000+03:00
Case4348,Require upgrade,2013-08-22T12:50:45.000+03:00
Case4348,Resolve ticket,2013-08-22T13:23:25.000+03:00
Case4348,Closed,2013-09-06T13:23:39.000+03:00
Case4349,Assign seriousness,2011-04-13T09:04:48.000+03:00
Case4349,Take in charge ticket,2011-04-13T09:05:12.000+03:00
Case4349,Resolve ticket,2011-04-13T09:05:17.000+03:00
Case4349,Closed,2011-05-27T09:10:36.000+03:00
Case4350,Assign seriousness,2011-06-30T14:58:30.000+03:00
Case4350,Assign seriousness,2011-06-30T14:58:50.000+03:00
Case4350,Take in charge ticket,2011-07-05T09:27:24.000+03:00
Case4350,Resolve ticket,2011-07-19T13:37:46.000+03:00
Case4350,Closed,2011-08-18T13:38:06.000+03:00
Case4351,Assign seriousness,2013-06-20T07:32:10.000+03:00
Case4351,Take in charge ticket,2013-07-01T12:21:12.000+03:00
Case4351,Wait,2013-07-01T12:44:59.000+03:00
Case4351,Resolve ticket,2013-07-23T09:38:45.000+03:00
Case4351,Closed,2013-08-07T09:39:00.000+03:00
Case4352,Assign seriousness,2013-02-01T11:21:07.000+02:00
Case4352,Take in charge ticket,2013-02-01T11:28:14.000+02:00
Case4352,Wait,2013-02-06T09:04:31.000+02:00
Case4352,Resolve ticket,2013-03-13T08:24:50.000+02:00
Case4352,Closed,2013-03-28T08:25:02.000+02:00
Case4353,Assign seriousness,2013-11-12T10:26:37.000+02:00
Case4353,Take in charge ticket,2013-11-12T10:27:01.000+02:00
Case4353,Take in charge ticket,2013-11-14T09:44:36.000+02:00
Case4353,Wait,2013-11-26T15:53:17.000+02:00
Case4353,Wait,2013-11-26T15:53:18.000+02:00
Case4353,Resolve ticket,2013-12-18T08:23:37.000+02:00
Case4353,Closed,2014-01-02T08:23:57.000+02:00
Case4354,Assign seriousness,2013-11-19T08:15:49.000+02:00
Case4354,Take in charge ticket,2013-11-19T08:16:12.000+02:00
Case4354,Require upgrade,2013-12-04T15:59:16.000+02:00
Case4354,Resolve ticket,2013-12-20T13:26:49.000+02:00
Case4355,Assign seriousness,2012-08-02T09:31:42.000+03:00
Case4355,Take in charge ticket,2012-08-02T10:54:41.000+03:00
Case4355,Resolve ticket,2012-08-02T10:58:14.000+03:00
Case4355,Closed,2012-09-06T09:40:24.000+03:00
Case4356,Assign seriousness,2010-10-28T13:21:47.000+03:00
Case4356,Take in charge ticket,2010-11-03T14:03:12.000+02:00
Case4356,Wait,2010-11-05T14:01:41.000+02:00
Case4356,Take in charge ticket,2010-11-10T08:42:38.000+02:00
Case4356,Resolve ticket,2010-11-10T08:43:13.000+02:00
Case4356,Closed,2010-12-11T09:11:16.000+02:00
Case4357,Assign seriousness,2012-07-03T08:57:53.000+03:00
Case4357,Resolve ticket,2012-07-03T08:59:52.000+03:00
Case4357,Resolve ticket,2012-07-03T08:59:53.000+03:00
Case4357,Closed,2012-08-03T09:00:14.000+03:00
Case4358,Assign seriousness,2010-03-29T14:15:18.000+03:00
Case4358,Take in charge ticket,2010-04-12T15:55:44.000+03:00
Case4358,Resolve ticket,2010-04-12T15:56:47.000+03:00
Case4358,Closed,2010-04-29T14:20:21.000+03:00
Case4359,Assign seriousness,2012-09-07T07:20:40.000+03:00
Case4359,Take in charge ticket,2012-09-07T10:10:52.000+03:00
Case4359,Wait,2012-09-14T14:06:25.000+03:00
Case4359,Resolve ticket,2012-10-12T09:24:03.000+03:00
Case4359,Closed,2012-10-27T09:24:12.000+03:00
Case4360,Assign seriousness,2011-02-24T08:35:04.000+02:00
Case4360,Take in charge ticket,2011-02-24T08:35:18.000+02:00
Case4360,Resolve ticket,2011-02-24T08:36:53.000+02:00
Case4360,Closed,2011-04-09T07:40:24.000+03:00
Case4361,Assign seriousness,2013-02-25T10:07:40.000+02:00
Case4361,Take in charge ticket,2013-03-05T08:01:19.000+02:00
Case4361,Require upgrade,2013-03-05T09:58:10.000+02:00
Case4361,Resolve ticket,2013-03-21T09:41:21.000+02:00
Case4361,Closed,2013-04-05T08:41:33.000+03:00
Case4362,Assign seriousness,2011-10-05T15:11:55.000+03:00
Case4362,Take in charge ticket,2011-10-10T07:27:02.000+03:00
Case4362,Resolve ticket,2011-10-10T07:43:44.000+03:00
Case4362,Closed,2011-11-05T16:20:18.000+02:00
Case4363,Assign seriousness,2011-06-30T08:01:02.000+03:00
Case4363,Assign seriousness,2011-06-30T08:50:35.000+03:00
Case4363,Assign seriousness,2011-07-01T07:30:04.000+03:00
Case4363,Take in charge ticket,2011-07-04T11:00:28.000+03:00
Case4363,Resolve ticket,2011-07-04T11:02:07.000+03:00
Case4363,Closed,2011-08-02T08:10:22.000+03:00
Case4364,Assign seriousness,2012-03-21T08:04:06.000+02:00
Case4364,Take in charge ticket,2012-03-21T08:34:36.000+02:00
Case4364,Resolve ticket,2012-03-21T15:22:19.000+02:00
Case4364,Closed,2012-04-21T07:10:18.000+03:00
Case4365,Assign seriousness,2012-09-03T16:17:42.000+03:00
Case4365,Take in charge ticket,2012-09-10T10:36:32.000+03:00
Case4365,Wait,2012-09-10T10:50:47.000+03:00
Case4365,Resolve ticket,2012-10-12T09:19:53.000+03:00
Case4365,Closed,2012-10-27T09:20:02.000+03:00
Case4366,Assign seriousness,2010-11-11T09:07:43.000+02:00
Case4366,Take in charge ticket,2010-11-11T09:09:06.000+02:00
Case4366,Resolve ticket,2010-11-11T09:11:07.000+02:00
Case4366,Closed,2010-12-16T09:10:53.000+02:00
Case4367,Take in charge ticket,2011-12-05T11:18:17.000+02:00
Case4367,Resolve ticket,2011-12-05T14:34:51.000+02:00
Case4367,Closed,2012-01-05T11:20:31.000+02:00
Case4368,Assign seriousness,2011-09-21T14:51:23.000+03:00
Case4368,Take in charge ticket,2011-09-27T08:46:32.000+03:00
Case4368,Resolve ticket,2011-09-27T08:52:36.000+03:00
Case4368,Closed,2011-10-22T15:00:23.000+03:00
Case4369,Assign seriousness,2012-10-17T14:30:15.000+03:00
Case4369,Take in charge ticket,2012-10-22T07:53:35.000+03:00
Case4369,Wait,2012-10-22T13:17:05.000+03:00
Case4369,Resolve ticket,2012-11-09T16:09:00.000+02:00
Case4369,Closed,2012-11-24T16:09:15.000+02:00
Case4370,Insert ticket,2013-01-04T09:55:16.000+02:00
Case4370,Wait,2013-02-05T16:21:53.000+02:00
Case4370,Wait,2013-02-07T15:15:03.000+02:00
Case4371,Assign seriousness,2012-08-03T07:59:29.000+03:00
Case4371,Resolve ticket,2012-08-03T08:00:00.000+03:00
Case4371,Resolve ticket,2012-08-03T08:00:01.000+03:00
Case4371,Closed,2012-09-09T08:00:32.000+03:00
Case4372,Assign seriousness,2012-03-07T10:56:15.000+02:00
Case4372,Resolve ticket,2012-03-07T11:07:03.000+02:00
Case4372,Closed,2012-04-07T10:02:08.000+03:00
Case4373,Assign seriousness,2012-05-18T12:25:33.000+03:00
Case4373,Take in charge ticket,2012-05-18T14:28:25.000+03:00
Case4373,Resolve ticket,2012-05-23T08:41:39.000+03:00
Case4373,Closed,2012-06-20T12:30:26.000+03:00
Case4374,Assign seriousness,2010-07-21T13:18:13.000+03:00
Case4374,Take in charge ticket,2010-07-22T07:59:01.000+03:00
Case4374,Resolve ticket,2010-07-22T08:00:32.000+03:00
Case4374,Closed,2010-09-05T13:20:48.000+03:00
Case4375,Insert ticket,2010-05-06T15:48:29.000+03:00
Case4375,Assign seriousness,2010-05-10T14:22:20.000+03:00
Case4375,Take in charge ticket,2010-05-10T16:10:24.000+03:00
Case4375,Resolve ticket,2010-05-10T16:10:39.000+03:00
Case4375,Take in charge ticket,2010-05-11T12:21:26.000+03:00
Case4375,Wait,2010-05-12T09:53:54.000+03:00
Case4375,Take in charge ticket,2010-06-16T08:44:01.000+03:00
Case4375,Resolve ticket,2010-06-16T08:44:07.000+03:00
Case4375,Closed,2010-07-01T08:44:20.000+03:00
Case4376,Assign seriousness,2010-05-04T07:34:47.000+03:00
Case4376,Take in charge ticket,2010-05-17T14:25:22.000+03:00
Case4376,Resolve ticket,2010-05-21T08:14:42.000+03:00
Case4376,Closed,2010-06-05T08:14:56.000+03:00
Case4377,Assign seriousness,2011-10-11T13:11:31.000+03:00
Case4377,Take in charge ticket,2011-10-11T15:58:24.000+03:00
Case4377,Resolve ticket,2011-10-13T12:50:43.000+03:00
Case4377,Closed,2011-11-11T14:20:58.000+02:00
Case4378,Assign seriousness,2010-02-04T08:20:45.000+02:00
Case4378,Assign seriousness,2010-02-04T08:21:00.000+02:00
Case4378,Take in charge ticket,2010-02-16T10:20:28.000+02:00
Case4378,Wait,2010-02-16T10:20:37.000+02:00
Case4378,Take in charge ticket,2010-02-17T08:45:28.000+02:00
Case4378,Resolve ticket,2010-02-17T11:34:58.000+02:00
Case4378,Closed,2010-04-03T10:35:20.000+03:00
Case4379,Assign seriousness,2012-05-10T13:11:09.000+03:00
Case4379,Take in charge ticket,2012-05-10T13:16:47.000+03:00
Case4379,Resolve ticket,2012-05-14T11:21:05.000+03:00
Case4379,Closed,2012-06-23T13:20:36.000+03:00
Case4380,Assign seriousness,2011-04-11T10:09:37.000+03:00
Case4380,Take in charge ticket,2011-04-11T10:12:44.000+03:00
Case4380,Resolve ticket,2011-05-16T12:43:01.000+03:00
Case4380,Closed,2011-05-31T12:43:18.000+03:00
Case4381,Assign seriousness,2011-05-04T12:27:32.000+03:00
Case4381,Take in charge ticket,2011-05-04T12:28:11.000+03:00
Case4381,Wait,2011-05-04T12:49:06.000+03:00
Case4381,Take in charge ticket,2011-05-04T12:54:54.000+03:00
Case4381,Wait,2011-05-04T12:55:13.000+03:00
Case4381,Take in charge ticket,2011-05-05T09:28:54.000+03:00
Case4381,Resolve ticket,2011-05-05T09:29:03.000+03:00
Case4381,Take in charge ticket,2011-05-20T08:17:37.000+03:00
Case4381,Wait,2011-05-20T09:32:06.000+03:00
Case4381,Take in charge ticket,2011-06-07T15:47:10.000+03:00
Case4381,Resolve ticket,2011-06-07T15:47:21.000+03:00
Case4381,Closed,2011-06-30T10:51:13.000+03:00
Case4382,Assign seriousness,2011-02-16T10:19:31.000+02:00
Case4382,Take in charge ticket,2011-02-21T07:59:20.000+02:00
Case4382,Resolve ticket,2011-03-01T16:19:24.000+02:00
Case4382,Closed,2011-04-03T09:22:00.000+03:00
Case4383,Assign seriousness,2013-06-18T12:18:19.000+03:00
Case4383,Take in charge ticket,2013-07-29T07:57:56.000+03:00
Case4383,Resolve ticket,2013-08-01T15:29:16.000+03:00
Case4383,Closed,2013-08-16T15:29:33.000+03:00
Case4384,Assign seriousness,2010-08-06T07:48:37.000+03:00
Case4384,Take in charge ticket,2010-08-06T09:53:24.000+03:00
Case4384,Resolve ticket,2010-08-06T09:53:33.000+03:00
Case4384,Take in charge ticket,2010-08-06T09:53:56.000+03:00
Case4384,Wait,2010-08-06T09:54:03.000+03:00
Case4384,Take in charge ticket,2010-08-10T08:52:58.000+03:00
Case4384,Resolve ticket,2010-08-10T08:53:25.000+03:00
Case4384,Closed,2010-09-18T07:50:37.000+03:00
Case4385,Assign seriousness,2013-02-11T14:16:15.000+02:00
Case4385,Assign seriousness,2013-02-11T14:16:34.000+02:00
Case4385,Take in charge ticket,2013-02-21T08:01:14.000+02:00
Case4385,Resolve ticket,2013-03-06T13:25:08.000+02:00
Case4385,Closed,2013-03-21T13:25:23.000+02:00
Case4386,Assign seriousness,2012-04-19T09:16:11.000+03:00
Case4386,Take in charge ticket,2012-04-19T09:16:39.000+03:00
Case4386,Resolve ticket,2012-04-19T09:42:45.000+03:00
Case4386,Resolve ticket,2012-04-19T09:42:46.000+03:00
Case4386,Closed,2012-05-24T09:20:40.000+03:00
Case4387,Assign seriousness,2010-06-04T14:09:37.000+03:00
Case4387,Assign seriousness,2010-06-04T14:10:17.000+03:00
Case4387,Assign seriousness,2010-06-17T14:00:15.000+03:00
Case4387,Take in charge ticket,2010-06-17T14:00:22.000+03:00
Case4387,Wait,2010-06-17T14:08:38.000+03:00
Case4387,Take in charge ticket,2010-06-22T13:32:55.000+03:00
Case4387,Resolve ticket,2010-06-22T13:40:05.000+03:00
Case4387,Closed,2010-07-07T13:40:15.000+03:00
Case4388,Assign seriousness,2011-12-12T15:52:55.000+02:00
Case4388,Resolve ticket,2011-12-12T15:55:41.000+02:00
Case4388,Closed,2012-02-09T16:00:27.000+02:00
Case4389,Assign seriousness,2013-02-12T08:00:38.000+02:00
Case4389,Take in charge ticket,2013-02-27T15:09:14.000+02:00
Case4389,Require upgrade,2013-02-27T16:13:50.000+02:00
Case4389,Resolve ticket,2013-02-28T15:15:39.000+02:00
Case4389,Closed,2013-03-15T15:15:52.000+02:00
Case4390,Assign seriousness,2012-03-06T11:21:35.000+02:00
Case4390,Take in charge ticket,2012-03-06T11:46:41.000+02:00
Case4390,Resolve ticket,2012-03-06T13:39:02.000+02:00
Case4390,Closed,2012-04-28T10:30:31.000+03:00
Case4391,Assign seriousness,2011-03-09T08:23:24.000+02:00
Case4391,Take in charge ticket,2011-03-09T08:24:17.000+02:00
Case4391,Resolve ticket,2011-03-09T08:25:38.000+02:00
Case4391,Closed,2011-04-28T07:30:33.000+03:00
Case4392,Assign seriousness,2010-02-19T16:10:34.000+02:00
Case4392,Assign seriousness,2010-02-19T16:11:03.000+02:00
Case4392,Take in charge ticket,2010-02-19T16:11:11.000+02:00
Case4392,Resolve ticket,2010-02-22T08:49:09.000+02:00
Case4392,Closed,2010-03-24T16:20:18.000+02:00
Case4393,Assign seriousness,2010-12-09T16:44:19.000+02:00
Case4393,Take in charge ticket,2010-12-09T16:45:48.000+02:00
Case4393,Resolve ticket,2011-01-18T11:44:03.000+02:00
Case4393,Closed,2011-02-02T11:44:21.000+02:00
Case4394,Assign seriousness,2012-08-07T12:54:13.000+03:00
Case4394,Take in charge ticket,2012-08-07T12:54:21.000+03:00
Case4394,Resolve ticket,2012-08-13T12:39:32.000+03:00
Case4394,Closed,2012-09-12T13:00:35.000+03:00
Case4395,Assign seriousness,2012-05-24T08:29:43.000+03:00
Case4395,Take in charge ticket,2012-05-24T08:29:52.000+03:00
Case4395,Wait,2012-05-24T09:25:04.000+03:00
Case4395,Take in charge ticket,2012-05-24T10:19:09.000+03:00
Case4395,Wait,2012-05-28T07:36:19.000+03:00
Case4395,Resolve ticket,2012-06-01T12:48:16.000+03:00
Case4395,Closed,2012-07-04T14:30:33.000+03:00
Case4396,Assign seriousness,2012-08-14T08:35:18.000+03:00
Case4396,Take in charge ticket,2012-08-14T08:51:59.000+03:00
Case4396,Resolve ticket,2012-08-14T08:58:31.000+03:00
Case4396,Closed,2012-09-15T08:40:29.000+03:00
Case4397,Assign seriousness,2012-02-03T08:38:06.000+02:00
Case4397,Take in charge ticket,2012-02-03T08:38:15.000+02:00
Case4397,Resolve ticket,2012-02-03T10:48:08.000+02:00
Case4397,Closed,2012-03-14T08:40:26.000+02:00
Case4398,Assign seriousness,2012-10-04T15:38:32.000+03:00
Case4398,Take in charge ticket,2012-10-08T14:24:24.000+03:00
Case4398,Wait,2012-10-22T08:48:50.000+03:00
Case4398,Take in charge ticket,2012-10-22T13:34:44.000+03:00
Case4398,Wait,2012-10-22T13:44:54.000+03:00
Case4398,Resolve ticket,2012-10-22T15:51:06.000+03:00
Case4398,Closed,2012-11-06T16:51:25.000+02:00
Case4399,Assign seriousness,2011-03-28T08:34:58.000+03:00
Case4399,Take in charge ticket,2011-03-28T08:35:13.000+03:00
Case4399,Take in charge ticket,2011-03-28T08:35:50.000+03:00
Case4399,Resolve ticket,2011-03-30T15:03:11.000+03:00
Case4399,Closed,2011-04-28T08:40:26.000+03:00
Case4400,Assign seriousness,2010-12-15T11:42:30.000+02:00
Case4400,Take in charge ticket,2010-12-15T14:26:02.000+02:00
Case4400,Wait,2010-12-15T14:26:18.000+02:00
Case4400,Wait,2010-12-15T14:26:19.000+02:00
